ts,run_id,rpm,rpm_setpoint,torque_ftlbs,hp,pressure_psi,valve_cmd_pct,cht_c,control_mode,sim_status,limiter_active
2026-05-23T06:33:20.866+00:00,38,5205,5200,9.4,9.316,1042,47.07,94,2,1,0
2026-05-23T06:33:20.966+00:00,38,5273,5200,9.4,9.438,1064,47.07,94,2,1,0
2026-05-23T06:33:21.066+00:00,38,5157,5200,9.4,9.23,1057,46.39,95,2,1,0
2026-05-23T06:33:21.165+00:00,38,5080,5200,9.4,9.092,1042,46.39,95,2,1,0
2026-05-23T06:33:21.266+00:00,38,5096,5200,9.4,9.121,985,42.63,95,2,1,0
2026-05-23T06:33:21.365+00:00,38,5134,5200,9.4,9.189,920,42.63,95,2,1,0
2026-05-23T06:33:21.466+00:00,38,5250,5200,9.4,9.396,907,43.29,95,2,1,0
2026-05-23T06:33:21.566+00:00,38,5095,5200,9.4,9.119,911,43.29,95,2,1,0
2026-05-23T06:33:21.666+00:00,38,5187,5200,9.4,9.284,911,42.94,95,2,1,0
2026-05-23T06:33:21.765+00:00,38,5288,5200,9.4,9.464,910,42.94,95,2,1,0
2026-05-23T06:33:21.866+00:00,38,5294,5200,9.4,9.475,941,45.93,96,2,1,0
2026-05-23T06:33:21.965+00:00,38,5306,5200,9.4,9.497,998,45.93,96,2,1,0
2026-05-23T06:33:22.066+00:00,38,5219,5200,9.4,9.341,1026,46.76,96,2,1,0
2026-05-23T06:33:22.166+00:00,38,5241,5200,9.4,9.38,1047,46.76,96,2,1,0
2026-05-23T06:33:22.266+00:00,38,5237,5200,9.4,9.373,1024,44.15,96,2,1,0
2026-05-23T06:33:22.366+00:00,38,5240,5200,9.4,9.379,975,44.15,96,2,1,0
2026-05-23T06:33:22.466+00:00,38,5087,5200,9.4,9.105,945,42.94,96,2,1,0
2026-05-23T06:33:22.566+00:00,38,5244,5200,9.4,9.386,917,42.94,97,2,1,0
2026-05-23T06:33:22.666+00:00,38,5110,5200,9.4,9.146,907,42.61,97,2,1,0
2026-05-23T06:33:22.766+00:00,38,5166,5200,9.4,9.246,900,42.61,97,2,1,0
2026-05-23T06:33:22.866+00:00,38,5191,5200,9.4,9.291,911,44.2,97,2,1,0
2026-05-23T06:33:22.966+00:00,38,5307,5200,9.4,9.498,946,44.2,97,2,1,0
2026-05-23T06:33:23.065+00:00,38,5284,5200,9.4,9.457,947,42.9,97,2,1,0
2026-05-23T06:33:23.166+00:00,38,5219,5200,9.4,9.341,931,42.9,97,2,1,0
2026-05-23T06:33:23.266+00:00,38,5310,5200,9.4,9.504,929,43.28,97,2,1,0
2026-05-23T06:33:23.366+00:00,38,5309,5200,9.4,9.502,936,43.28,97,2,1,0
2026-05-23T06:33:23.466+00:00,38,5196,5200,9.4,9.3,940,43.22,98,2,1,0
2026-05-23T06:33:23.566+00:00,38,5203,5200,9.4,9.312,942,43.22,98,2,1,0
2026-05-23T06:33:23.666+00:00,38,5259,5200,9.4,9.413,957,45.12,98,2,1,0
2026-05-23T06:33:23.766+00:00,38,5195,5200,9.4,9.298,995,45.12,98,2,1,0
2026-05-23T06:33:23.866+00:00,38,5328,5200,9.4,9.536,1017,46.06,98,2,1,0
2026-05-23T06:33:23.965+00:00,38,5305,5200,9.4,9.495,1039,46.06,98,2,1,0
2026-05-23T06:33:24.066+00:00,38,5173,5200,9.4,9.259,1039,45.29,98,2,1,0
2026-05-23T06:33:24.165+00:00,38,5228,5200,9.4,9.357,1023,45.29,98,2,1,0
2026-05-23T06:33:24.266+00:00,38,5193,5200,9.4,9.294,1007,43.84,99,2,1,0
2026-05-23T06:33:24.366+00:00,38,5262,5200,9.4,9.418,972,43.84,99,2,1,0
2026-05-23T06:33:24.466+00:00,38,5131,5200,9.4,9.183,962,45.41,99,2,1,0
2026-05-23T06:33:24.566+00:00,38,5298,5200,9.4,9.482,989,45.41,99,2,1,0
2026-05-23T06:33:24.665+00:00,38,5229,5200,9.4,9.359,999,45.04,99,2,1,0
2026-05-23T06:33:24.765+00:00,38,5132,5200,9.4,9.185,993,45.04,99,2,1,0
2026-05-23T06:33:24.866+00:00,38,5154,5200,9.4,9.225,993,45.84,99,2,1,0
2026-05-23T06:33:24.965+00:00,38,5213,5200,9.4,9.33,1007,45.84,100,2,1,0
2026-05-23T06:33:25.066+00:00,38,5190,5200,9.4,9.289,1011,42.7,100,2,1,0
2026-05-23T06:33:25.165+00:00,38,5272,5200,9.4,9.436,940,42.7,100,2,1,0
2026-05-23T06:33:25.266+00:00,38,5208,5200,9.4,9.321,912,42.7,100,2,1,0
2026-05-23T06:33:25.366+00:00,38,5148,5200,9.4,9.214,974,45.94,100,2,1,0
2026-05-23T06:33:25.466+00:00,38,5124,5200,9.4,9.171,1003,45.94,100,2,1,0
2026-05-23T06:33:25.565+00:00,38,5163,5200,9.4,9.241,981,44.58,100,2,1,0
2026-05-23T06:33:25.665+00:00,38,5093,5200,9.4,9.115,971,44.58,100,2,1,0
2026-05-23T06:33:25.766+00:00,38,5132,5200,9.4,9.185,931,42.98,100,2,1,0
2026-05-23T06:33:25.866+00:00,38,5248,5200,9.4,9.393,915,42.98,100,2,1,0
2026-05-23T06:33:25.966+00:00,38,5256,5200,9.4,9.407,928,43.78,101,2,1,0
2026-05-23T06:33:26.066+00:00,38,5252,5200,9.4,9.4,938,43.78,101,2,1,0
2026-05-23T06:33:26.166+00:00,38,5233,5200,9.4,9.366,934,43.39,101,2,1,0
2026-05-23T06:33:26.266+00:00,38,5259,5200,9.4,9.413,934,43.39,101,2,1,0
2026-05-23T06:33:26.366+00:00,38,5223,5200,9.4,9.348,979,45.47,101,2,1,0
2026-05-23T06:33:26.466+00:00,38,5184,5200,9.4,9.278,1003,45.47,101,2,1,0
2026-05-23T06:33:26.566+00:00,38,5190,5600,9.4,9.289,806,35.52,101,2,1,0
2026-05-23T06:33:26.666+00:00,38,5325,5600,9.4,9.531,713,35.52,101,2,1,0
2026-05-23T06:33:26.766+00:00,38,5376,5600,9.4,9.622,671,34.5,101,2,1,0
2026-05-23T06:33:26.866+00:00,38,5514,5600,9.4,9.869,658,34.5,101,2,1,0
2026-05-23T06:33:26.966+00:00,38,5544,5600,9.4,9.923,687,35.92,101,2,1,0
2026-05-23T06:33:27.066+00:00,38,5636,5600,9.2,9.873,714,35.92,101,2,1,0
2026-05-23T06:33:27.166+00:00,38,5621,5600,9.0,9.632,794,39.27,101,2,1,0
2026-05-23T06:33:27.265+00:00,38,5557,5600,8.9,9.417,849,39.27,101,2,1,0
2026-05-23T06:33:27.366+00:00,38,5713,5600,8.9,9.681,908,41.06,101,2,1,0
2026-05-23T06:33:27.466+00:00,38,5558,5600,8.9,9.419,943,41.06,101,2,1,0
2026-05-23T06:33:27.566+00:00,38,5562,5600,8.9,9.425,971,41.86,102,2,1,0
2026-05-23T06:33:27.666+00:00,38,5637,5600,9.0,9.66,984,41.86,102,2,1,0
2026-05-23T06:33:27.766+00:00,38,5515,5600,9.0,9.451,960,40.58,102,2,1,0
2026-05-23T06:33:27.866+00:00,38,5507,5600,9.1,9.542,944,40.58,102,2,1,0
2026-05-23T06:33:27.966+00:00,38,5586,5600,9.1,9.679,897,38.43,102,2,1,0
2026-05-23T06:33:28.066+00:00,38,5635,5600,9.0,9.656,867,38.43,102,2,1,0
2026-05-23T06:33:28.166+00:00,38,5712,5600,9.0,9.788,862,38.8,102,2,1,0
2026-05-23T06:33:28.266+00:00,38,5611,5600,8.9,9.508,865,38.8,102,2,1,0
2026-05-23T06:33:28.366+00:00,38,5622,5600,8.9,9.527,939,42.71,102,2,1,0
2026-05-23T06:33:28.466+00:00,38,5579,5600,8.9,9.454,994,42.71,103,2,1,0
2026-05-23T06:33:28.566+00:00,38,5696,5600,9.0,9.761,963,39.95,103,2,1,0
2026-05-23T06:33:28.666+00:00,38,5552,5600,9.0,9.514,929,39.95,103,2,1,0
2026-05-23T06:33:28.766+00:00,38,5543,5600,9.0,9.499,893,38.44,103,2,1,0
2026-05-23T06:33:28.866+00:00,38,5717,5600,9.0,9.797,865,38.44,103,2,1,0
2026-05-23T06:33:28.966+00:00,38,5711,5600,8.9,9.678,915,42.12,103,2,1,0
2026-05-23T06:33:29.066+00:00,38,5574,5600,9.0,9.552,967,42.12,103,2,1,0
2026-05-23T06:33:29.166+00:00,38,5594,5600,9.0,9.586,952,39.82,103,2,1,0
2026-05-23T06:33:29.266+00:00,38,5536,5600,9.0,9.487,922,39.82,103,2,1,0
2026-05-23T06:33:29.366+00:00,38,5523,5600,9.0,9.464,897,38.92,104,2,1,0
2026-05-23T06:33:29.466+00:00,38,5586,5600,9.0,9.572,879,38.92,104,2,1,0
2026-05-23T06:33:29.566+00:00,38,5541,5600,8.9,9.39,884,39.71,104,2,1,0
2026-05-23T06:33:29.666+00:00,38,5570,5600,8.9,9.439,896,39.71,104,2,1,0
2026-05-23T06:33:29.766+00:00,38,5624,5600,8.9,9.53,919,40.98,104,2,1,0
2026-05-23T06:33:29.865+00:00,38,5595,5600,8.9,9.481,942,40.98,104,2,1,0
2026-05-23T06:33:29.966+00:00,38,5634,5600,9.0,9.655,958,41.47,104,2,1,0
2026-05-23T06:33:30.065+00:00,38,5679,5600,9.0,9.732,969,41.47,104,2,1,0
2026-05-23T06:33:30.165+00:00,38,5668,5600,9.0,9.713,948,39.79,104,2,1,0
2026-05-23T06:33:30.265+00:00,38,5623,5600,9.0,9.636,919,39.79,105,2,1,0
2026-05-23T06:33:30.366+00:00,38,5517,5600,9.0,9.454,917,40.45,105,2,1,0
2026-05-23T06:33:30.466+00:00,38,5606,5600,9.0,9.607,924,40.45,105,2,1,0
2026-05-23T06:33:30.566+00:00,38,5528,5600,9.0,9.473,947,42.35,105,2,1,0
2026-05-23T06:33:30.666+00:00,38,5609,5600,9.1,9.719,982,42.35,105,2,1,0
2026-05-23T06:33:30.766+00:00,38,5631,5600,9.1,9.757,983,41.1,105,2,1,0
2026-05-23T06:33:30.866+00:00,38,5480,5600,9.2,9.599,963,41.1,105,2,1,0
2026-05-23T06:33:30.966+00:00,38,5534,5600,9.2,9.694,957,41.45,105,2,1,0
2026-05-23T06:33:31.066+00:00,38,5488,5600,9.2,9.613,959,41.45,105,2,1,0
2026-05-23T06:33:31.166+00:00,38,5589,5600,9.2,9.79,960,41.56,106,2,1,0
2026-05-23T06:33:31.266+00:00,38,5636,5600,9.2,9.873,962,41.56,106,2,1,0
2026-05-23T06:33:31.366+00:00,38,5553,5600,9.2,9.727,961,41.51,106,2,1,0
2026-05-23T06:33:31.466+00:00,38,5507,5600,9.2,9.647,960,41.51,106,2,1,0
2026-05-23T06:33:31.566+00:00,38,5542,5600,9.3,9.814,947,40.01,106,2,1,0
2026-05-23T06:33:31.665+00:00,38,5607,5600,9.2,9.822,917,40.01,106,2,1,0
2026-05-23T06:33:31.765+00:00,38,5495,5600,9.2,9.626,902,39.62,106,2,1,0
2026-05-23T06:33:31.865+00:00,38,5540,5600,9.2,9.704,891,39.62,106,2,1,0
2026-05-23T06:33:31.966+00:00,38,5671,5600,9.1,9.826,885,39.05,106,2,1,0
2026-05-23T06:33:32.066+00:00,38,5605,5600,9.1,9.712,874,39.05,106,2,1,0
2026-05-23T06:33:32.166+00:00,38,5674,5600,9.0,9.723,876,40.32,106,2,1,0
2026-05-23T06:33:32.266+00:00,38,5528,5600,9.0,9.473,905,40.32,107,2,1,0
2026-05-23T06:33:32.365+00:00,38,5680,5600,9.0,9.733,923,41.69,107,2,1,0
2026-05-23T06:33:32.466+00:00,38,5544,5600,9.0,9.5,958,41.69,107,2,1,0
2026-05-23T06:33:32.565+00:00,38,5618,5600,9.0,9.627,969,40.79,107,2,1,0
2026-05-23T06:33:32.666+00:00,38,5618,5600,9.1,9.734,952,40.79,107,2,1,0
2026-05-23T06:33:32.765+00:00,38,5551,5600,9.1,9.618,937,38.77,107,2,1,0
2026-05-23T06:33:32.866+00:00,38,5546,5600,9.1,9.609,887,38.77,107,2,1,0
2026-05-23T06:33:32.966+00:00,38,5650,5600,9.0,9.682,870,38.65,107,2,1,0
2026-05-23T06:33:33.066+00:00,38,5601,5600,9.0,9.598,862,38.65,107,2,1,0
2026-05-23T06:33:33.166+00:00,38,5625,5600,8.9,9.532,861,39.12,107,2,1,0
2026-05-23T06:33:33.266+00:00,38,5585,5600,8.9,9.464,874,39.12,107,2,1,0
2026-05-23T06:33:33.366+00:00,38,5597,5600,8.8,9.378,880,42.15,107,2,1,0
2026-05-23T06:33:33.466+00:00,38,5690,5600,8.9,9.642,957,42.15,108,2,1,0
2026-05-23T06:33:33.566+00:00,38,5545,5600,8.9,9.397,990,42.15,108,2,1,0
2026-05-23T06:33:33.666+00:00,38,5624,5600,9.0,9.637,1015,42.71,108,2,1,0
2026-05-23T06:33:33.765+00:00,38,5498,5600,9.1,9.526,1020,42.71,108,2,1,0
2026-05-23T06:33:33.866+00:00,38,5493,5600,9.1,9.518,934,39.27,108,2,1,0
2026-05-23T06:33:33.966+00:00,38,5498,5600,9.1,9.526,897,39.27,108,2,1,0
2026-05-23T06:33:34.066+00:00,38,5627,5600,9.1,9.75,892,39.6,108,2,1,0
2026-05-23T06:33:34.166+00:00,38,5694,5600,9.0,9.757,892,39.6,108,2,1,0
2026-05-23T06:33:34.266+00:00,38,5515,5600,9.0,9.451,930,41.25,108,2,1,0
2026-05-23T06:33:34.366+00:00,38,5536,5600,9.0,9.487,950,41.25,108,2,1,0
2026-05-23T06:33:34.466+00:00,38,5560,5600,9.1,9.634,960,41.39,109,2,1,0
2026-05-23T06:33:34.566+00:00,38,5680,5600,9.1,9.842,963,41.39,109,2,1,0
2026-05-23T06:33:34.666+00:00,38,5604,5600,9.1,9.71,935,40.16,109,2,1,0
2026-05-23T06:33:34.766+00:00,38,5507,5600,9.1,9.542,921,40.16,109,2,1,0
2026-05-23T06:33:34.866+00:00,38,5670,5600,9.1,9.824,902,39.46,109,2,1,0
2026-05-23T06:33:34.966+00:00,38,5542,5600,9.0,9.497,892,39.46,109,2,1,0
2026-05-23T06:33:35.066+00:00,38,5564,5600,9.0,9.535,950,42.44,109,2,1,0
2026-05-23T06:33:35.166+00:00,38,5507,5600,9.1,9.542,988,42.44,109,2,1,0
2026-05-23T06:33:35.266+00:00,38,5506,5600,9.1,9.54,983,41.73,109,2,1,0
2026-05-23T06:33:35.366+00:00,38,5535,5600,9.2,9.696,978,41.73,109,2,1,0
2026-05-23T06:33:35.465+00:00,38,5489,5600,9.2,9.615,917,38.93,109,2,1,0
2026-05-23T06:33:35.565+00:00,38,5646,5600,9.1,9.783,880,38.93,109,2,1,0
2026-05-23T06:33:35.665+00:00,38,5542,5600,9.1,9.602,867,38.79,110,2,1,0
2026-05-23T06:33:35.766+00:00,38,5619,5600,9.0,9.629,862,38.79,110,2,1,0
2026-05-23T06:33:35.866+00:00,38,5610,5600,9.0,9.613,918,41.58,110,2,1,0
2026-05-23T06:33:35.966+00:00,38,5632,5600,9.0,9.651,954,41.58,110,2,1,0
2026-05-23T06:33:36.065+00:00,38,5594,5600,9.0,9.586,919,38.95,110,2,1,0
2026-05-23T06:33:36.165+00:00,38,5663,5600,9.0,9.704,888,38.95,110,2,1,0
2026-05-23T06:33:36.266+00:00,38,5679,5600,9.0,9.732,900,40.1,110,2,1,0
2026-05-23T06:33:36.366+00:00,38,5599,5600,9.0,9.595,911,40.1,110,2,1,0
2026-05-23T06:33:36.466+00:00,38,5622,6000,8.9,9.527,792,31.99,110,2,1,0
2026-05-23T06:33:36.565+00:00,38,5781,6000,8.7,9.576,679,31.99,110,2,1,0
2026-05-23T06:33:36.666+00:00,38,5721,6000,8.5,9.259,654,32.65,110,2,1,0
2026-05-23T06:33:36.765+00:00,38,5840,6000,8.3,9.229,653,32.65,110,2,1,0
2026-05-23T06:33:36.865+00:00,38,5876,6000,8.2,9.174,660,32.79,110,2,1,0
2026-05-23T06:33:36.965+00:00,38,5877,6000,8.0,8.952,669,32.79,110,2,1,0
2026-05-23T06:33:37.065+00:00,38,5953,6000,7.9,8.954,729,35.86,110,2,1,0
2026-05-23T06:33:37.166+00:00,38,5835,6000,7.8,8.666,775,35.86,110,2,1,0
2026-05-23T06:33:37.266+00:00,38,5985,6000,7.8,8.889,754,32.99,110,2,1,0
2026-05-23T06:33:37.365+00:00,38,6028,6000,7.8,8.952,722,32.99,110,2,1,0
2026-05-23T06:33:37.466+00:00,38,5948,6000,7.7,8.72,761,36.39,110,2,1,0
2026-05-23T06:33:37.566+00:00,38,6018,6000,7.7,8.823,807,36.39,110,2,1,0
2026-05-23T06:33:37.665+00:00,38,5950,6000,7.7,8.723,827,36.29,110,2,1,0
2026-05-23T06:33:37.765+00:00,38,5998,6000,7.8,8.908,832,36.29,110,2,1,0
2026-05-23T06:33:37.865+00:00,38,5984,6000,7.8,8.887,828,35.94,110,2,1,0
2026-05-23T06:33:37.965+00:00,38,5956,6000,7.8,8.846,822,35.94,110,2,1,0
2026-05-23T06:33:38.066+00:00,38,6020,6000,7.8,8.941,762,32.32,110,2,1,0
2026-05-23T06:33:38.165+00:00,38,5964,6000,7.8,8.857,710,32.32,110,2,1,0
2026-05-23T06:33:38.266+00:00,38,6010,6000,7.7,8.811,699,33.2,110,2,1,0
2026-05-23T06:33:38.366+00:00,38,5926,6000,7.6,8.575,708,33.2,110,2,1,0
2026-05-23T06:33:38.466+00:00,38,6049,6000,7.5,8.638,745,35.68,110,2,1,0
2026-05-23T06:33:38.566+00:00,38,6024,6000,7.5,8.602,789,35.68,110,2,1,0
2026-05-23T06:33:38.665+00:00,38,6054,6000,7.6,8.761,799,34.99,110,2,1,0
2026-05-23T06:33:38.765+00:00,38,5969,6000,7.6,8.638,794,34.99,110,2,1,0
2026-05-23T06:33:38.866+00:00,38,6075,6000,7.6,8.791,798,35.47,110,2,1,0
2026-05-23T06:33:38.966+00:00,38,6000,6000,7.6,8.682,804,35.47,110,2,1,0
2026-05-23T06:33:39.066+00:00,38,5966,6000,7.6,8.633,807,35.51,110,2,1,0
2026-05-23T06:33:39.166+00:00,38,5919,6000,7.7,8.678,808,35.51,110,2,1,0
2026-05-23T06:33:39.266+00:00,38,6040,6000,7.7,8.855,801,34.64,110,2,1,0
2026-05-23T06:33:39.366+00:00,38,5984,6000,7.7,8.773,782,34.64,110,2,1,0
2026-05-23T06:33:39.466+00:00,38,5970,6000,7.7,8.753,751,32.23,110,2,1,0
2026-05-23T06:33:39.566+00:00,38,5994,6000,7.6,8.674,707,32.23,110,2,1,0
2026-05-23T06:33:39.666+00:00,38,5913,6000,7.5,8.444,689,32.19,110,2,1,0
2026-05-23T06:33:39.765+00:00,38,6107,6000,7.5,8.721,684,32.19,110,2,1,0
2026-05-23T06:33:39.866+00:00,38,5990,6000,7.5,8.554,700,34.47,110,2,1,0
2026-05-23T06:33:39.966+00:00,38,5979,6000,7.5,8.538,749,34.47,110,2,1,0
2026-05-23T06:33:40.065+00:00,38,5993,6000,7.5,8.558,790,37.23,110,2,1,0
2026-05-23T06:33:40.166+00:00,38,6048,6000,7.5,8.637,853,37.23,110,2,1,0
2026-05-23T06:33:40.266+00:00,38,6054,6000,7.5,8.645,867,35.58,111,2,1,0
2026-05-23T06:33:40.365+00:00,38,5915,6000,7.6,8.559,839,35.58,111,2,1,0
2026-05-23T06:33:40.465+00:00,38,5998,6000,7.6,8.68,802,32.54,111,2,1,0
2026-05-23T06:33:40.566+00:00,38,5911,6000,7.6,8.554,737,32.54,111,2,1,0
2026-05-23T06:33:40.666+00:00,38,6093,6000,7.5,8.701,709,32.58,111,2,1,0
2026-05-23T06:33:40.766+00:00,38,5991,6000,7.5,8.555,701,32.58,111,2,1,0
2026-05-23T06:33:40.866+00:00,38,6061,6000,7.5,8.655,700,32.51,111,2,1,0
2026-05-23T06:33:40.965+00:00,38,6077,6000,7.5,8.678,700,32.51,111,2,1,0
2026-05-23T06:33:41.065+00:00,38,6074,6000,7.5,8.674,702,34.33,111,2,1,0
2026-05-23T06:33:41.166+00:00,38,6147,6000,7.5,8.778,750,34.33,111,2,1,0
2026-05-23T06:33:41.265+00:00,38,6132,6000,7.5,8.757,769,34.01,111,2,1,0
2026-05-23T06:33:41.366+00:00,38,6004,6000,7.5,8.574,770,34.01,111,2,1,0
2026-05-23T06:33:41.466+00:00,38,6124,6000,7.5,8.745,782,37.24,111,2,1,0
2026-05-23T06:33:41.566+00:00,38,6057,6000,7.5,8.65,854,37.24,111,2,1,0
2026-05-23T06:33:41.665+00:00,38,6101,6000,7.5,8.712,883,36.23,111,2,1,0
2026-05-23T06:33:41.766+00:00,38,6110,6000,7.5,8.725,865,36.23,111,2,1,0
2026-05-23T06:33:41.866+00:00,38,5903,6000,7.6,8.542,854,36.23,111,2,1,0
2026-05-23T06:33:41.966+00:00,38,6056,6000,7.6,8.763,835,35.71,111,2,1,0
2026-05-23T06:33:42.066+00:00,38,6012,6000,7.7,8.814,825,35.71,111,2,1,0
2026-05-23T06:33:42.165+00:00,38,5924,6000,7.7,8.685,768,33.58,111,2,1,0
2026-05-23T06:33:42.265+00:00,38,6029,6000,7.6,8.724,746,33.58,111,2,1,0
2026-05-23T06:33:42.366+00:00,38,5940,6000,7.6,8.596,735,33.54,111,2,1,0
2026-05-23T06:33:42.465+00:00,38,5956,6000,7.6,8.619,733,33.54,111,2,1,0
2026-05-23T06:33:42.566+00:00,38,5952,6000,7.5,8.5,748,34.19,111,2,1,0
2026-05-23T06:33:42.666+00:00,38,6082,6000,7.5,8.685,756,34.19,111,2,1,0
2026-05-23T06:33:42.766+00:00,38,6069,6000,7.5,8.667,787,35.49,111,2,1,0
2026-05-23T06:33:42.865+00:00,38,6009,6000,7.5,8.581,804,35.49,111,2,1,0
2026-05-23T06:33:42.965+00:00,38,5998,6000,7.6,8.68,830,36.42,111,2,1,0
2026-05-23T06:33:43.065+00:00,38,5917,6000,7.6,8.562,842,36.42,111,2,1,0
2026-05-23T06:33:43.165+00:00,38,6028,6000,7.7,8.838,829,35.71,111,2,1,0
2026-05-23T06:33:43.266+00:00,38,6040,6000,7.7,8.855,820,35.71,111,2,1,0
2026-05-23T06:33:43.366+00:00,38,6014,6000,7.7,8.817,804,35.17,111,2,1,0
2026-05-23T06:33:43.466+00:00,38,5905,6000,7.7,8.657,795,35.17,111,2,1,0
2026-05-23T06:33:43.566+00:00,38,6038,6000,7.7,8.852,768,34.07,111,2,1,0
2026-05-23T06:33:43.666+00:00,38,6018,6000,7.7,8.823,754,34.07,111,2,1,0
2026-05-23T06:33:43.766+00:00,38,6042,6000,7.7,8.858,747,33.95,111,2,1,0
2026-05-23T06:33:43.866+00:00,38,5933,6000,7.6,8.585,745,33.95,111,2,1,0
2026-05-23T06:33:43.966+00:00,38,6046,6000,7.6,8.749,749,34.12,111,2,1,0
2026-05-23T06:33:44.066+00:00,38,5939,6000,7.6,8.594,752,34.12,111,2,1,0
2026-05-23T06:33:44.165+00:00,38,5984,6000,7.6,8.659,790,35.91,111,2,1,0
2026-05-23T06:33:44.265+00:00,38,5908,6000,7.6,8.549,814,35.91,112,2,1,0
2026-05-23T06:33:44.365+00:00,38,6039,6000,7.6,8.739,813,35.46,112,2,1,0
2026-05-23T06:33:44.466+00:00,38,6000,6000,7.6,8.682,809,35.46,112,2,1,0
2026-05-23T06:33:44.566+00:00,38,5973,6000,7.7,8.757,806,35.39,112,2,1,0
2026-05-23T06:33:44.666+00:00,38,6023,6000,7.7,8.83,803,35.39,112,2,1,0
2026-05-23T06:33:44.766+00:00,38,5956,6000,7.7,8.732,816,36.19,112,2,1,0
2026-05-23T06:33:44.866+00:00,38,5891,6000,7.7,8.637,826,36.19,112,2,1,0
2026-05-23T06:33:44.966+00:00,38,5875,6000,7.7,8.613,767,32.75,112,2,1,0
2026-05-23T06:33:45.066+00:00,38,6036,6000,7.7,8.849,724,32.75,112,2,1,0
2026-05-23T06:33:45.166+00:00,38,5923,6000,7.6,8.571,752,35.38,112,2,1,0
2026-05-23T06:33:45.266+00:00,38,5893,6000,7.6,8.528,781,35.38,112,2,1,0
2026-05-23T06:33:45.366+00:00,38,5939,6000,7.6,8.594,795,35.36,112,2,1,0
2026-05-23T06:33:45.466+00:00,38,5994,6000,7.7,8.788,799,35.36,112,2,1,0
2026-05-23T06:33:45.566+00:00,38,6001,6000,7.7,8.798,758,32.63,112,2,1,0
2026-05-23T06:33:45.666+00:00,38,6000,6000,7.6,8.682,717,32.63,112,2,1,0
2026-05-23T06:33:45.766+00:00,38,5961,6000,7.6,8.626,732,34.47,112,2,1,0
2026-05-23T06:33:45.865+00:00,38,5997,6000,7.5,8.564,754,34.47,112,2,1,0
2026-05-23T06:33:45.966+00:00,38,5916,6000,7.5,8.448,765,34.47,112,2,1,0
2026-05-23T06:33:46.066+00:00,38,6033,6000,7.5,8.615,769,34.47,112,2,1,0
2026-05-23T06:33:46.166+00:00,38,6097,6000,7.5,8.707,755,33.41,112,2,1,0
2026-05-23T06:33:46.266+00:00,38,5942,6000,7.5,8.485,739,33.41,112,2,1,0
2026-05-23T06:33:46.365+00:00,38,5972,6000,7.5,8.528,731,33.09,112,2,1,0
2026-05-23T06:33:46.465+00:00,38,6112,6000,7.5,8.728,724,33.09,112,2,1,0
2026-05-23T06:33:46.565+00:00,38,5951,6100,7.5,8.498,737,34.13,112,2,1,0
2026-05-23T06:33:46.666+00:00,38,6087,6100,7.5,8.692,755,34.13,112,2,1,0
2026-05-23T06:33:46.765+00:00,38,6111,6100,7.5,8.727,751,33.19,112,2,1,0
2026-05-23T06:33:46.866+00:00,38,6093,6100,7.5,8.701,739,33.19,112,2,1,0
2026-05-23T06:33:46.966+00:00,38,5988,6100,7.5,8.551,752,34.84,112,2,1,0
2026-05-23T06:33:47.066+00:00,38,6113,6100,7.5,8.73,783,34.84,112,2,1,0
2026-05-23T06:33:47.166+00:00,38,5993,6100,7.5,8.558,769,32.49,112,2,1,0
2026-05-23T06:33:47.265+00:00,38,6085,6100,7.5,8.69,730,32.49,112,2,1,0
2026-05-23T06:33:47.366+00:00,38,6114,6100,7.5,8.731,718,32.63,112,2,1,0
2026-05-23T06:33:47.466+00:00,38,6162,6100,7.5,8.8,716,32.63,112,2,1,0
2026-05-23T06:33:47.566+00:00,38,6099,6100,0.0,0,721,33.43,112,2,1,1
2026-05-23T06:33:47.666+00:00,38,6074,6100,7.5,8.674,714,33.43,112,2,1,0
2026-05-23T06:33:47.765+00:00,38,5998,6100,7.5,8.565,699,30.92,112,2,1,0
2026-05-23T06:33:47.866+00:00,38,6126,6100,7.5,8.748,662,30.92,112,2,1,0
2026-05-23T06:33:47.966+00:00,38,6148,6100,7.5,8.78,637,29.72,112,2,1,0
2026-05-23T06:33:48.066+00:00,38,6044,6100,7.5,8.631,616,29.72,112,2,1,0
2026-05-23T06:33:48.166+00:00,38,5978,6100,7.5,8.537,624,34.14,112,2,1,0
2026-05-23T06:33:48.266+00:00,38,6055,6100,7.5,8.647,701,34.14,112,2,1,0
2026-05-23T06:33:48.366+00:00,38,6051,6100,7.5,8.641,730,33.15,112,2,1,0
2026-05-23T06:33:48.466+00:00,38,6080,6100,7.5,8.682,729,33.15,112,2,1,0
2026-05-23T06:33:48.565+00:00,38,5983,6100,7.5,8.544,719,30.29,112,2,1,0
2026-05-23T06:33:48.665+00:00,38,6090,6100,7.5,8.697,658,30.29,112,2,1,0
2026-05-23T06:33:48.766+00:00,38,6021,6100,0.0,0,633,30.89,112,2,1,1
2026-05-23T06:33:48.866+00:00,38,6031,6100,7.5,8.612,621,30.89,111,2,1,0
2026-05-23T06:33:48.966+00:00,38,5949,6100,7.5,8.495,633,31.55,111,2,1,0
2026-05-23T06:33:49.065+00:00,38,6108,6100,7.5,8.722,652,31.55,111,2,1,0
2026-05-23T06:33:49.166+00:00,38,6050,6100,0.0,0,671,32.51,111,2,1,1
